,rho,650_src,660_src,670_src,680_src,690_src,700_src,710_src,720_src,730_src,740_src,750_src,760_src,770_src,780_src,790_src,800_src,810_src,820_src,830_src,840_src,850_src,860_src,870_src,880_src,890_src,900_src,910_src,920_src,930_src,940_src,950_src,960_src,970_src,980_src,990_src,650_dst,660_dst,670_dst,680_dst,690_dst,700_dst,710_dst,720_dst,730_dst,740_dst,750_dst,760_dst,770_dst,780_dst,790_dst,800_dst,810_dst,820_dst,830_dst,840_dst,850_dst,860_dst,870_dst,880_dst,890_dst,900_dst,910_dst,920_dst,930_dst,940_dst,950_dst,960_dst,970_dst,980_dst,990_dst,hhb,hbo2,ca,na
21,25,0.018359999999999998,0.01684,0.0,0.017,0.02247,0.01028,0.016280000000000003,0.02727,0.02461,0.0486,0.08534,0.10530999999999999,0.15088,0.20725,0.25168,0.3019,0.40876999999999997,0.50572,0.5933,0.69211,0.78495,0.8796700000000001,0.9457200000000001,1.01213,0.93806,0.7883399999999999,0.54035,0.31199,0.11177000000000001,0.02344,0.01769,0.01376,0.0,0.013590000000000001,0.0,3.091025366669873e-20,0.0,1.1343784893473324e-20,8.531152275611148e-21,1.8406433271082163e-20,0.0,0.0,0.0,1.6371983638473923e-20,2.0285311281107604e-20,0.0,0.0,1.692390929553773e-20,8.517113712280021e-20,1.457983426307749e-19,3.1329584178007036e-19,5.337355080119484e-19,9.896405372908777e-19,1.0283435341215542e-18,3.653190898615173e-21,3.152420855924249e-19,0.0,1.4431003422654403e-19,3.7197554891849858e-19,6.733807063685759e-19,0.0,0.0,0.0,0.0,0.0,4.7350355594698406e-21,0.0,1.890619832873382e-20,2.4751480158659838e-20,0.0,11.41,3.69,13.83,3.77
25,25,0.06151,0.10867,0.11352000000000001,0.15517,0.19533,0.25798000000000004,0.30651999999999996,0.36946999999999997,0.4152,0.50143,0.5807,0.66608,0.73875,0.84934,0.89551,0.96034,1.01315,1.00432,0.92319,0.84585,0.68279,0.52185,0.34955,0.23071,0.14620999999999998,0.06763999999999999,0.04258,0.0,0.00361,0.016059999999999998,0.0,0.00418,0.0,0.01924,0.004229999999999999,2.697817769171301e-19,6.292864872104081e-19,6.478532518001204e-19,1.436544801185735e-19,0.0,0.0,1.3541592585702016e-18,0.0,0.0,4.2194117438741466e-19,0.0,1.121949198833177e-18,0.0,0.0,0.0,0.0,1.9038447461797173e-17,1.9614106165797045e-17,1.5837111784169894e-17,8.93948891409071e-18,8.270378598109062e-18,6.527398624195562e-18,0.0,1.8547614818388707e-18,1.751870688662891e-18,1.2249652127337422e-19,3.585990481971345e-19,3.2308559854333485e-19,0.0,0.0,0.0,1.9214696579811344e-19,6.03251546215744e-20,0.0,1.8352384575831438e-18,9.84,3.62,9.43,0.0
26,25,0.0,0.0,0.013619999999999998,0.0,0.0,0.01609,0.02373,0.0,0.00897,0.04079,0.05152,0.06214,0.07872,0.12430999999999999,0.18024,0.25665,0.36663,0.45252,0.56186,0.6825100000000001,0.77792,0.90194,0.95573,0.9992200000000001,0.99777,0.9806799999999999,0.93232,0.8194899999999999,0.71062,0.61629,0.51849,0.38944,0.3116,0.21644000000000002,0.17762999999999998,1.2311610797207687e-19,4.480027240332924e-19,0.0,0.0,0.0,5.358620940578357e-19,9.810348733337443e-20,0.0,0.0,1.4802788315242414e-19,0.0,4.286037784684043e-19,1.202635709585432e-19,4.601594984538729e-19,0.0,0.0,8.808233828489604e-18,7.673897079899922e-18,7.158838387013272e-18,6.070161744949987e-18,6.833364146415291e-18,6.7198006094049735e-18,6.918158275919312e-18,0.0,6.238787906184909e-19,2.829200574321446e-18,3.3909077888999437e-18,0.0,2.9870292884670875e-19,1.7010737520267183e-18,2.4747480874881816e-18,9.774847434492487e-19,1.796005096026565e-18,3.900458222716121e-18,0.0,8.05,4.54,9.26,3.19
27,25,0.45392,0.5681,0.68037,0.82926,0.96488,0.9929,0.94476,0.84134,0.71359,0.58408,0.46958,0.37187,0.32365,0.25311,0.21036,0.19209,0.13771,0.13527,0.13047999999999998,0.09267,0.08321,0.06439,0.08416,0.04275,0.04127,0.03767,0.04693,0.051989999999999995,0.0443,0.03273,0.015819999999999997,0.03768,0.033319999999999995,0.04214,0.03458,8.083862214727188e-19,5.776819888997093e-19,0.0,5.469629062237394e-19,4.981851761641656e-19,0.0,0.0,3.980543058648267e-19,5.641891698686687e-20,0.0,0.0,0.0,0.0,0.0,5.318848350960818e-20,2.241999860992225e-19,4.0695070805017015e-19,5.15443919085915e-19,1.0112904132927619e-19,0.0,1.551817532629735e-20,7.961828049671796e-20,0.0,0.0,0.0,0.0,3.471573048006031e-20,2.492941475820927e-21,2.09603309671434e-20,2.729640901019685e-20,3.5837731752173477e-20,0.0,4.795260024048016e-20,4.2524490195222613e-19,3.372921208324248e-18,11.76,3.92,9.02,5.01
30,25,0.0,0.01278,0.0,0.0,0.0,0.00953,0.0,0.0,0.0,0.02313,0.01835,0.0287,0.034480000000000004,0.04148,0.032619999999999996,0.08333,0.13105999999999998,0.18558,0.24031999999999998,0.30148,0.38672,0.48968999999999996,0.58863,0.69906,0.80723,0.90823,0.94406,1.00377,1.01135,0.9809399999999999,0.95255,0.8809,0.77577,0.6866899999999999,0.5816600000000001,0.0,0.0,2.085125622085999e-18,0.0,2.953946127765771e-18,0.0,1.8771327593355518e-18,3.6100059041442205e-18,0.0,0.0,4.424975144945985e-18,0.0,0.0,2.227510201169501e-18,0.0,0.0,0.0,0.0,0.0,1.3972221316866629e-18,0.0,3.120578252488709e-18,1.1999058286895512e-17,6.5402812082246406e-18,0.0,3.6950359157193205e-18,4.173173413294524e-18,6.364267549774921e-18,7.003617627023209e-18,2.8418510958766017e-18,0.0,0.0,0.0,2.1774351280339174e-17,0.0,6.93,3.99,10.92,3.94
33,25,0.013880000000000002,0.0,0.00953,0.012759999999999999,0.00504,0.0,0.00642,0.0,0.018609999999999998,0.0,0.0,0.00939,0.01847,0.02779,0.08279,0.12962,0.18402000000000002,0.23337,0.3169,0.43586,0.5376,0.67071,0.7969,0.8620200000000001,0.95439,0.98916,1.0174,0.9549700000000001,0.93524,0.8334,0.7289899999999999,0.64327,0.53303,0.42531,0.34755,3.7880856233410283e-20,5.889765310632155e-19,0.0,4.162287836636424e-19,0.0,0.0,0.0,0.0,0.0,3.0953252889256625e-19,0.0,2.418389268687417e-19,3.7607293804780505e-19,9.331333659963807e-19,1.8010787872130656e-18,3.520821842404225e-18,0.0,6.539856584197432e-18,3.2490331917276062e-18,4.365557061444733e-18,2.4440708987479096e-18,0.0,2.7860404029066006e-18,4.302269809056387e-20,3.3705356194831818e-18,2.937239494396378e-18,3.578901222664528e-18,2.6579909432208025e-18,0.0,0.0,0.0,0.0,1.5399651316796196e-18,0.0,5.622505915629203e-17,7.87,4.45,12.22,0.0
38,25,0.0,0.0,0.0,0.0,0.0016600000000000002,0.014669999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010190000000000001,0.0,0.014759999999999999,0.01296,0.03932,0.06179,0.15556,0.24963000000000002,0.40037,0.55161,0.72225,0.89131,1.00065,1.01071,0.9465600000000001,0.80332,0.63621,0.44299999999999995,0.29595,0.18386,0.08797,0.0,0.0,7.322155783357747e-20,0.0,2.1883551887024754e-20,5.539437313750393e-20,1.441174760324114e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.763301234179013e-20,0.0,0.0,7.107492144467556e-19,9.772381569037151e-19,9.801474519351108e-19,0.0,2.5338162995539372e-18,2.247765595100266e-18,5.344888931763807e-18,1.7307162598162576e-18,0.0,1.1904260496250051e-18,1.1018907793785027e-19,4.261715336693417e-19,3.88801190926448e-18,0.0,4.5444869438893815e-19,1.9657019680832148e-18,0.0,4.7953897016566546e-18,2.319619558054621e-17,6.85,5.04,8.18,2.8
40,25,0.00404,0.00063,0.0,0.01146,0.00856,0.0075,0.00982,0.014830000000000001,0.00603,0.01878,0.0,0.016069999999999997,0.026969999999999997,0.00854,0.01778,0.04059,0.09894,0.16049000000000002,0.19371,0.27953,0.42402,0.5453399999999999,0.6644399999999999,0.79937,0.93432,1.00977,0.92361,0.6421,0.31092,0.08664,0.01718,0.01545,0.0,0.0,0.010490000000000001,0.0,1.4744117327107868e-19,0.0,0.0,0.0,2.00221322057138e-18,0.0,0.0,1.407622637495731e-18,0.0,8.866620271597779e-20,0.0,1.4688942406173042e-18,1.5756754711477468e-18,3.7194102360295295e-18,0.0,4.4069373687415346e-17,0.0,5.2341433247283706e-17,6.024740452556865e-17,3.9459481027440447e-17,1.0018172887694804e-16,7.985766727539785e-17,2.934090370875429e-17,2.797947860580283e-17,0.0,0.0,1.4231727707126334e-18,1.5818669481958142e-18,6.525129035917888e-20,0.0,0.0,1.196287451718243e-18,6.659529014277435e-19,3.123457205165822e-17,6.16,3.99,6.12,1.64
44,25,0.0,0.012320000000000001,0.01206,0.00512,0.0,0.01485,0.0,0.0,0.00328,0.0,0.0,0.0023899999999999998,0.007390000000000001,0.08027999999999999,0.17977,0.33509,0.58391,0.81004,0.9398200000000001,1.0046700000000002,0.94715,0.81186,0.61939,0.48307,0.35834,0.23091,0.1374,0.0918,0.05529,0.04343,0.025660000000000002,0.017230000000000002,0.01411,0.01779,0.01779,0.0,1.0522043064529937e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.708665444003722e-21,0.0,0.0,2.2786344465639438e-20,1.8698390944611208e-20,8.032557285525869e-20,4.60050676735602e-19,2.69261442750838e-19,3.5057987002030696e-19,3.382407311488573e-19,3.950937213529696e-21,7.860520592496371e-20,0.0,6.591484250202947e-20,0.0,8.404426041815605e-21,3.5381725075342776e-21,0.0,0.0,0.0,5.2030623086571945e-21,0.0,8.727548059558188e-21,7.311336964504914e-21,2.1394975617628713e-19,11.76,5.41,12.19,0.33
51,25,0.16233,0.20911,0.30648000000000003,0.38158000000000003,0.44288,0.5106,0.61831,0.6883600000000001,0.76942,0.86175,0.9142399999999999,0.9752,0.9852200000000001,1.00914,0.96399,0.9545100000000001,0.87125,0.8297,0.75622,0.6666300000000001,0.55584,0.4688,0.39542,0.32482,0.25722,0.17509,0.13697,0.09654,0.08047,0.046130000000000004,0.05055,0.0156,0.014280000000000001,0.03003,0.0,5.346408929490282e-17,0.0,5.335200165131295e-17,2.5013756053024914e-17,1.2112411772885837e-17,1.0552537948486763e-17,0.0,0.0,0.0,5.1443656060590415e-17,1.214571057056914e-17,1.7878753033854114e-17,0.0,4.849915391365973e-16,1.5645037515698677e-15,0.0,0.0,2.3194796558991607e-15,0.0,6.763797488210045e-16,3.8492411417899903e-16,3.3594615592941824e-16,2.5325451650716624e-16,0.0,9.523546926143568e-17,0.0,4.660930067790551e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.090063474116501e-18,3.49,3.48,10.4,2.47
53,25,0.15194000000000002,0.24565,0.308,0.40242,0.48625,0.58602,0.7127399999999999,0.80055,0.87908,0.9355399999999999,1.00114,1.01019,0.99149,0.94295,0.8610899999999999,0.7488199999999999,0.6735,0.5556800000000001,0.45251,0.35209,0.25531,0.20206,0.15417999999999998,0.09486,0.05342,0.027039999999999998,0.027880000000000002,0.021480000000000003,0.024030000000000003,0.0075,0.013669999999999998,0.013009999999999999,0.00119,0.0,0.0,9.689701532092883e-20,6.139689137372815e-19,1.0787788122247243e-19,0.0,3.0766912126358055e-19,0.0,7.214762993029509e-20,0.0,4.1984964911388216e-20,5.845021092246849e-20,2.5317697578919716e-19,5.466077993576619e-20,2.9200696396875504e-18,2.5245355386976017e-18,1.3525736896601828e-20,4.925483296669178e-18,7.212182372112937e-18,3.822752593589332e-18,2.788403436113373e-18,6.97266319552637e-19,0.0,2.450736808505928e-19,5.546876691175968e-20,0.0,0.0,0.0,1.3291941181415614e-19,0.0,0.0,1.2295537255055902e-19,6.846071383991662e-20,1.4667377857210686e-19,0.0,1.2179155647802568e-19,7.637002581517814e-20,9.66,3.65,12.1,3.37
60,25,0.0,0.0,0.00755,0.0,0.00288,0.00278,0.0,0.0,0.01916,0.00044,0.01585,0.00999,0.0,0.0,0.0094,0.0,0.0,0.0135,0.055510000000000004,0.09994,0.17726,0.32937,0.50434,0.72182,0.9562200000000001,0.9825799999999999,0.53995,0.07686,0.013869999999999999,0.0,0.01964,0.0067599999999999995,0.00583,0.01645,0.0,4.0862887251828547e-20,1.7670766461424426e-19,0.0,0.0,5.926121904171197e-20,0.0,1.631482686155998e-19,0.0,1.0475088073084976e-19,0.0,5.998586675195278e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.778929146201971e-19,1.237552794758951e-19,0.0,1.6775283272076815e-18,0.0,0.0,0.0,0.0,6.652889362307786e-19,3.4329261422495325e-19,0.0,2.1310191882828624e-19,0.0,0.0,1.677310352326783e-19,8.606001639136844e-19,0.0,9.25,3.63,7.96,3.52
72,25,0.65665,0.7166899999999999,0.7952,0.8626799999999999,0.94145,0.99297,0.99521,0.98174,0.9519200000000001,0.9177200000000001,0.86631,0.7891600000000001,0.72241,0.6433300000000001,0.54585,0.50968,0.46215,0.38975,0.34128000000000003,0.33089,0.28095,0.26628,0.24955,0.22635999999999998,0.19253,0.19050999999999998,0.17834,0.1463,0.13799,0.11055,0.11673,0.10289000000000001,0.09166,0.08367999999999999,0.10396,1.257710631657141e-19,0.0,3.0375396405000545e-19,3.3405374001075516e-20,0.0,2.4878642092024227e-19,2.5872913085513285e-20,3.8866806126893864e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.902825369711137e-19,6.072582739458428e-19,3.3444814726234772e-19,8.765571606303917e-20,0.0,6.001303942185027e-20,5.1535463930996774e-20,0.0,0.0,0.0,5.653177256631072e-20,3.9227061061254516e-20,8.519322913274723e-20,0.0,1.4977613562466455e-20,5.2018165847442234e-20,0.0,5.3457152239984516e-20,1.3621868244765874e-19,3.047633233597735e-18,11.83,5.1,8.8,3.2
73,25,0.17597000000000002,0.21241999999999997,0.20554,0.23731999999999998,0.26978,0.27923000000000003,0.31594,0.37028,0.3999,0.43353,0.50818,0.55491,0.63715,0.6712899999999999,0.7469399999999999,0.8235600000000001,0.89331,0.93561,1.00065,0.99455,0.9811,0.9650200000000001,0.9027,0.81963,0.7542800000000001,0.68948,0.5896399999999999,0.52269,0.47931,0.4234,0.39719,0.35801,0.30995,0.27001,0.25104,0.0,0.0,0.0,9.395730261538318e-17,0.0,1.687313303892988e-16,4.3929109517217386e-16,3.2630411101891113e-16,3.056997164558596e-16,0.0,0.0,0.0,7.231453099375202e-16,4.0445096724043155e-15,9.379192233908806e-15,1.0963781518315036e-14,1.2031672360833366e-14,1.047372836249877e-14,0.0,0.0,6.670180743019526e-15,0.0,0.0,1.2729756362724435e-15,6.372322019695179e-16,5.678297278033002e-16,7.808552494050917e-16,1.2661837181890846e-16,2.8805907974776563e-16,9.287182403117637e-16,1.6811629783643055e-15,2.428534184124865e-15,3.3321506275466148e-15,6.0243668703474596e-15,9.73199358459687e-15,3.79,4.34,0.0,0.54
74,25,0.0,0.0,0.0057,0.0018,0.00047000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013730000000000001,0.015080000000000001,0.03352,0.042230000000000004,0.03912,0.07034,0.09108,0.16695,0.2173,0.31487,0.43749,0.5592,0.65992,0.79256,0.89259,0.9509,1.00356,1.00404,0.9694799999999999,0.9031299999999999,0.77823,0.6632600000000001,0.5598,2.8048065669972697e-18,7.500886791056834e-19,1.0216148163531356e-17,0.0,9.159536389820812e-18,9.681936042225547e-19,0.0,6.529333533092546e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.551091336174172e-17,2.078134797437664e-17,8.781261386937681e-18,1.6110148819291384e-17,7.233045349511745e-18,0.0,2.944144192470348e-17,4.0840338172087664e-17,1.5562184698319362e-18,0.0,0.0,2.3791452441259495e-17,1.186567247491286e-17,1.423803393983026e-17,2.3808755510798648e-17,0.0,8.793653029746232e-18,7.738455022514326e-18,0.0,5.366685140545108e-16,5.36,3.02,14.5,4.64
